date,product_id,category,units_sold,unit_price,discount_pct,revenue,cogs,gross_margin,channel,country,returned
2024-01-07,P0001,Electronics,24,186.52,0.0,4476.48,3225.36,1251.12,Social Media,United Kingdom,0
2024-01-08,P0001,Electronics,41,167.87,10.0,6882.59,5509.99,1372.6,Paid Ads,Germany,0
2024-01-09,P0001,Electronics,58,186.52,0.0,10818.16,7794.62,3023.54,Organic Search,United States,0
2024-01-10,P0001,Electronics,27,186.52,0.0,5036.04,3628.53,1407.51,Organic Search,Germany,0
2024-01-11,P0001,Electronics,36,158.54,15.0,5707.51,4838.04,869.47,Email,United Kingdom,0
2024-01-12,P0001,Electronics,20,186.52,0.0,3730.4,2687.8,1042.6,Organic Search,United States,0
2024-01-13,P0001,Electronics,70,186.52,0.0,13056.4,9407.3,3649.1,Organic Search,Australia,0
2024-01-14,P0001,Electronics,42,167.87,10.0,7050.46,5644.38,1406.08,Email,United Kingdom,0
2024-01-15,P0001,Electronics,47,177.19,5.0,8328.12,6316.33,2011.79,Social Media,United States,0
2024-01-16,P0001,Electronics,30,186.52,0.0,5595.6,4031.7,1563.9,Organic Search,United States,0
2024-01-17,P0001,Electronics,53,186.52,0.0,9885.56,7122.67,2762.89,Organic Search,Germany,0
2024-01-18,P0001,Electronics,20,186.52,0.0,3730.4,2687.8,1042.6,Organic Search,United States,0
2024-01-19,P0001,Electronics,26,186.52,0.0,4849.52,3494.14,1355.38,Email,United Kingdom,0
2024-01-20,P0001,Electronics,22,186.52,0.0,4103.44,2956.58,1146.86,Referral,United States,0
2024-01-21,P0001,Electronics,27,177.19,5.0,4784.24,3628.53,1155.71,Paid Ads,United States,0
2024-01-22,P0001,Electronics,15,186.52,0.0,2797.8,2015.85,781.95,Organic Search,United States,0
2024-01-23,P0001,Electronics,23,167.87,10.0,3860.96,3090.97,769.99,Social Media,Australia,0
2024-01-24,P0001,Electronics,15,186.52,0.0,2797.8,2015.85,781.95,Organic Search,United States,0
2024-01-25,P0001,Electronics,23,186.52,0.0,4289.96,3090.97,1198.99,Paid Ads,Germany,0
2024-01-26,P0001,Electronics,21,186.52,0.0,3916.92,2822.19,1094.73,Direct,United States,0
2024-01-27,P0001,Electronics,39,186.52,0.0,7274.28,5241.21,2033.07,Email,United States,0
2024-01-28,P0001,Electronics,44,167.87,10.0,7386.19,5913.16,1473.03,Organic Search,United States,0
2024-01-29,P0001,Electronics,35,167.87,10.0,5875.38,4703.65,1171.73,Social Media,United Kingdom,0
2024-01-30,P0001,Electronics,42,186.52,0.0,7833.84,5644.38,2189.46,Paid Ads,Canada,0
2024-01-31,P0001,Electronics,31,186.52,0.0,5782.12,4166.09,1616.03,Direct,United Kingdom,0
2024-02-01,P0001,Electronics,30,186.52,0.0,5595.6,4031.7,1563.9,Paid Ads,Australia,0
2024-02-02,P0001,Electronics,20,186.52,0.0,3730.4,2687.8,1042.6,Paid Ads,United States,0
2024-02-03,P0001,Electronics,32,186.52,0.0,5968.64,4300.48,1668.16,Organic Search,United States,0
2024-02-04,P0001,Electronics,19,177.19,5.0,3366.69,2553.41,813.28,Organic Search,Australia,0
2024-02-05,P0001,Electronics,35,186.52,0.0,6528.2,4703.65,1824.55,Paid Ads,United States,0
2024-02-06,P0001,Electronics,30,186.52,0.0,5595.6,4031.7,1563.9,Email,Canada,0
2024-02-07,P0001,Electronics,16,186.52,0.0,2984.32,2150.24,834.08,Paid Ads,United States,1
2024-02-08,P0001,Electronics,27,186.52,0.0,5036.04,3628.53,1407.51,Paid Ads,United States,0
2024-02-09,P0001,Electronics,39,186.52,0.0,7274.28,5241.21,2033.07,Organic Search,Netherlands,0
2024-02-10,P0001,Electronics,72,186.52,0.0,13429.44,9676.08,3753.36,Paid Ads,United States,0
2024-02-11,P0001,Electronics,34,158.54,15.0,5390.43,4569.26,821.17,Organic Search,United States,0
2024-02-12,P0001,Electronics,27,186.52,0.0,5036.04,3628.53,1407.51,Direct,United States,0
2024-02-13,P0001,Electronics,29,186.52,0.0,5409.08,3897.31,1511.77,Referral,United States,0
2024-02-14,P0001,Electronics,39,186.52,0.0,7274.28,5241.21,2033.07,Paid Ads,United Kingdom,0
2024-02-15,P0001,Electronics,54,186.52,0.0,10072.08,7257.06,2815.02,Paid Ads,United States,0
2024-02-16,P0001,Electronics,28,167.87,10.0,4700.3,3762.92,937.38,Email,United States,0
2024-02-17,P0001,Electronics,41,186.52,0.0,7647.32,5509.99,2137.33,Organic Search,Australia,0
2024-02-18,P0001,Electronics,24,186.52,0.0,4476.48,3225.36,1251.12,Organic Search,United States,0
2024-02-19,P0001,Electronics,21,186.52,0.0,3916.92,2822.19,1094.73,Email,Germany,0
2024-02-20,P0001,Electronics,35,186.52,0.0,6528.2,4703.65,1824.55,Paid Ads,United States,1
2024-02-21,P0001,Electronics,23,186.52,0.0,4289.96,3090.97,1198.99,Paid Ads,United States,0
2024-02-22,P0001,Electronics,33,186.52,0.0,6155.16,4434.87,1720.29,Organic Search,Canada,0
2024-02-23,P0001,Electronics,100,186.52,0.0,18652.0,13439.0,5213.0,Paid Ads,United Kingdom,0
2024-02-24,P0001,Electronics,21,186.52,0.0,3916.92,2822.19,1094.73,Direct,United States,0
2024-02-25,P0001,Electronics,62,186.52,0.0,11564.24,8332.18,3232.06,Referral,United States,1
2024-02-26,P0001,Electronics,35,186.52,0.0,6528.2,4703.65,1824.55,Organic Search,United States,0
2024-02-27,P0001,Electronics,35,186.52,0.0,6528.2,4703.65,1824.55,Organic Search,Germany,0
2024-02-28,P0001,Electronics,41,186.52,0.0,7647.32,5509.99,2137.33,Social Media,United States,0
2024-02-29,P0001,Electronics,27,186.52,0.0,5036.04,3628.53,1407.51,Organic Search,United States,0
2024-03-01,P0001,Electronics,27,186.52,0.0,5036.04,3628.53,1407.51,Direct,Canada,0
2024-03-02,P0001,Electronics,23,186.52,0.0,4289.96,3090.97,1198.99,Organic Search,United States,0
2024-03-03,P0001,Electronics,55,186.52,0.0,10258.6,7391.45,2867.15,Email,United States,0
2024-03-04,P0001,Electronics,24,186.52,0.0,4476.48,3225.36,1251.12,Organic Search,United States,0
2024-03-05,P0001,Electronics,35,186.52,0.0,6528.2,4703.65,1824.55,Organic Search,Germany,0
2024-03-06,P0001,Electronics,22,158.54,15.0,3487.92,2956.58,531.34,Paid Ads,United States,0
2024-03-07,P0001,Electronics,25,186.52,0.0,4663.0,3359.75,1303.25,Paid Ads,United Kingdom,0
2024-03-08,P0001,Electronics,9,186.52,0.0,1678.68,1209.51,469.17,Email,United States,0
2024-03-09,P0001,Electronics,36,186.52,0.0,6714.72,4838.04,1876.68,Social Media,Australia,0
2024-03-10,P0001,Electronics,42,186.52,0.0,7833.84,5644.38,2189.46,Paid Ads,United States,0
2024-03-11,P0001,Electronics,24,177.19,5.0,4252.66,3225.36,1027.3,Organic Search,United States,0
2024-03-12,P0001,Electronics,36,167.87,10.0,6043.25,4838.04,1205.21,Paid Ads,United States,0
2024-03-13,P0001,Electronics,16,186.52,0.0,2984.32,2150.24,834.08,Social Media,United States,0
2024-03-14,P0001,Electronics,45,186.52,0.0,8393.4,6047.55,2345.85,Paid Ads,United States,0
2024-03-15,P0001,Electronics,32,158.54,15.0,5073.34,4300.48,772.86,Paid Ads,United States,0
2024-03-16,P0001,Electronics,57,186.52,0.0,10631.64,7660.23,2971.41,Social Media,France,0
2024-03-17,P0001,Electronics,56,158.54,15.0,8878.35,7525.84,1352.51,Email,Netherlands,0
2024-03-18,P0001,Electronics,43,186.52,0.0,8020.36,5778.77,2241.59,Organic Search,United Kingdom,0
2024-03-19,P0001,Electronics,22,186.52,0.0,4103.44,2956.58,1146.86,Organic Search,United Kingdom,0
2024-03-20,P0001,Electronics,45,186.52,0.0,8393.4,6047.55,2345.85,Email,Australia,0
2024-03-21,P0001,Electronics,22,186.52,0.0,4103.44,2956.58,1146.86,Direct,United States,0
2024-03-22,P0001,Electronics,35,186.52,0.0,6528.2,4703.65,1824.55,Paid Ads,United States,0
2024-03-23,P0001,Electronics,33,186.52,0.0,6155.16,4434.87,1720.29,Social Media,United Kingdom,0
2024-03-24,P0001,Electronics,43,186.52,0.0,8020.36,5778.77,2241.59,Email,France,1
2024-03-25,P0001,Electronics,29,186.52,0.0,5409.08,3897.31,1511.77,Direct,United States,0
2024-03-26,P0001,Electronics,31,186.52,0.0,5782.12,4166.09,1616.03,Paid Ads,United States,0
2024-03-27,P0001,Electronics,21,186.52,0.0,3916.92,2822.19,1094.73,Paid Ads,United States,0
2024-03-28,P0001,Electronics,25,186.52,0.0,4663.0,3359.75,1303.25,Paid Ads,Canada,0
2024-03-29,P0001,Electronics,18,186.52,0.0,3357.36,2419.02,938.34,Paid Ads,United Kingdom,0
2024-03-30,P0001,Electronics,50,186.52,0.0,9326.0,6719.5,2606.5,Email,United States,0
2024-03-31,P0001,Electronics,71,186.52,0.0,13242.92,9541.69,3701.23,Email,France,0
2024-04-01,P0001,Electronics,31,186.52,0.0,5782.12,4166.09,1616.03,Referral,United States,0
2024-04-02,P0001,Electronics,25,186.52,0.0,4663.0,3359.75,1303.25,Paid Ads,Canada,0
2024-04-03,P0001,Electronics,43,186.52,0.0,8020.36,5778.77,2241.59,Organic Search,United States,0
2024-04-04,P0001,Electronics,32,186.52,0.0,5968.64,4300.48,1668.16,Organic Search,United Kingdom,0
2024-04-05,P0001,Electronics,55,186.52,0.0,10258.6,7391.45,2867.15,Organic Search,Canada,0
2024-04-06,P0001,Electronics,29,186.52,0.0,5409.08,3897.31,1511.77,Organic Search,United States,0
2024-04-07,P0001,Electronics,26,186.52,0.0,4849.52,3494.14,1355.38,Referral,United Kingdom,0
2024-04-08,P0001,Electronics,52,186.52,0.0,9699.04,6988.28,2710.76,Organic Search,United States,0
2024-04-09,P0001,Electronics,48,186.52,0.0,8952.96,6450.72,2502.24,Organic Search,Netherlands,0
2024-04-10,P0001,Electronics,28,186.52,0.0,5222.56,3762.92,1459.64,Organic Search,United Kingdom,0
2024-04-11,P0001,Electronics,29,186.52,0.0,5409.08,3897.31,1511.77,Paid Ads,Germany,0
2024-04-12,P0001,Electronics,34,167.87,10.0,5707.51,4569.26,1138.25,Organic Search,Australia,0
2024-04-13,P0001,Electronics,42,186.52,0.0,7833.84,5644.38,2189.46,Social Media,United States,0
2024-04-14,P0001,Electronics,49,186.52,0.0,9139.48,6585.11,2554.37,Email,United Kingdom,0
2024-04-15,P0001,Electronics,30,167.87,10.0,5036.04,4031.7,1004.34,Social Media,United States,0
2024-04-16,P0001,Electronics,60,167.87,10.0,10072.08,8063.4,2008.68,Paid Ads,Australia,0
2024-04-17,P0001,Electronics,21,186.52,0.0,3916.92,2822.19,1094.73,Email,United States,0
2024-04-18,P0001,Electronics,28,186.52,0.0,5222.56,3762.92,1459.64,Referral,United States,0
2024-04-19,P0001,Electronics,50,186.52,0.0,9326.0,6719.5,2606.5,Referral,United Kingdom,0
2024-04-20,P0001,Electronics,31,186.52,0.0,5782.12,4166.09,1616.03,Paid Ads,United States,0
2024-04-21,P0001,Electronics,34,186.52,0.0,6341.68,4569.26,1772.42,Organic Search,United States,0
2024-04-22,P0001,Electronics,22,186.52,0.0,4103.44,2956.58,1146.86,Referral,United Kingdom,0
2024-04-23,P0001,Electronics,58,186.52,0.0,10818.16,7794.62,3023.54,Paid Ads,Germany,0
2024-04-24,P0001,Electronics,34,186.52,0.0,6341.68,4569.26,1772.42,Social Media,United States,0
2024-04-25,P0001,Electronics,16,186.52,0.0,2984.32,2150.24,834.08,Social Media,United States,0
2024-04-26,P0001,Electronics,30,186.52,0.0,5595.6,4031.7,1563.9,Paid Ads,United States,0
2024-04-27,P0001,Electronics,67,186.52,0.0,12496.84,9004.13,3492.71,Email,United States,0
2024-04-28,P0001,Electronics,24,186.52,0.0,4476.48,3225.36,1251.12,Paid Ads,United States,0
2024-04-29,P0001,Electronics,24,186.52,0.0,4476.48,3225.36,1251.12,Organic Search,United States,0
2024-04-30,P0001,Electronics,27,158.54,15.0,4280.63,3628.53,652.1,Organic Search,United States,0
2024-05-01,P0001,Electronics,56,186.52,0.0,10445.12,7525.84,2919.28,Direct,Australia,0
2024-05-02,P0001,Electronics,22,186.52,0.0,4103.44,2956.58,1146.86,Paid Ads,Netherlands,0
2024-05-03,P0001,Electronics,30,186.52,0.0,5595.6,4031.7,1563.9,Paid Ads,United States,0
2024-05-04,P0001,Electronics,60,186.52,0.0,11191.2,8063.4,3127.8,Paid Ads,United States,0
2024-05-05,P0001,Electronics,45,186.52,0.0,8393.4,6047.55,2345.85,Organic Search,United Kingdom,0
2024-05-06,P0001,Electronics,30,186.52,0.0,5595.6,4031.7,1563.9,Referral,United States,0
2024-05-07,P0001,Electronics,22,177.19,5.0,3898.27,2956.58,941.69,Organic Search,United States,0
2024-05-08,P0001,Electronics,49,186.52,0.0,9139.48,6585.11,2554.37,Email,Canada,0
2024-05-09,P0001,Electronics,13,186.52,0.0,2424.76,1747.07,677.69,Social Media,Canada,0
2024-05-10,P0001,Electronics,24,186.52,0.0,4476.48,3225.36,1251.12,Organic Search,Canada,0
2024-05-11,P0001,Electronics,50,186.52,0.0,9326.0,6719.5,2606.5,Paid Ads,France,0
2024-05-12,P0001,Electronics,25,186.52,0.0,4663.0,3359.75,1303.25,Social Media,United States,0
2024-05-13,P0001,Electronics,20,186.52,0.0,3730.4,2687.8,1042.6,Organic Search,United States,0
2024-05-14,P0001,Electronics,29,186.52,0.0,5409.08,3897.31,1511.77,Social Media,United States,0
2024-05-15,P0001,Electronics,31,186.52,0.0,5782.12,4166.09,1616.03,Organic Search,United States,0
2024-05-16,P0001,Electronics,22,186.52,0.0,4103.44,2956.58,1146.86,Paid Ads,United States,0
2024-05-17,P0001,Electronics,58,186.52,0.0,10818.16,7794.62,3023.54,Organic Search,United States,0
2024-05-18,P0001,Electronics,30,186.52,0.0,5595.6,4031.7,1563.9,Email,United States,0
2024-05-19,P0001,Electronics,36,186.52,0.0,6714.72,4838.04,1876.68,Paid Ads,Netherlands,0
2024-05-20,P0001,Electronics,24,186.52,0.0,4476.48,3225.36,1251.12,Referral,United States,0
2024-05-21,P0001,Electronics,24,186.52,0.0,4476.48,3225.36,1251.12,Paid Ads,United States,0
2024-05-22,P0001,Electronics,59,186.52,0.0,11004.68,7929.01,3075.67,Organic Search,United Kingdom,0
2024-05-23,P0001,Electronics,30,158.54,15.0,4756.26,4031.7,724.56,Email,United Kingdom,0
2024-05-24,P0001,Electronics,27,186.52,0.0,5036.04,3628.53,1407.51,Organic Search,United Kingdom,0
2024-05-25,P0001,Electronics,24,186.52,0.0,4476.48,3225.36,1251.12,Social Media,France,0
2024-05-26,P0001,Electronics,23,186.52,0.0,4289.96,3090.97,1198.99,Email,Germany,0
2024-05-27,P0001,Electronics,47,186.52,0.0,8766.44,6316.33,2450.11,Organic Search,United Kingdom,0
2024-05-28,P0001,Electronics,47,186.52,0.0,8766.44,6316.33,2450.11,Paid Ads,Australia,0
2024-05-29,P0001,Electronics,31,158.54,15.0,4914.8,4166.09,748.71,Organic Search,Australia,0
2024-05-30,P0001,Electronics,30,186.52,0.0,5595.6,4031.7,1563.9,Paid Ads,Netherlands,0
2024-05-31,P0001,Electronics,50,186.52,0.0,9326.0,6719.5,2606.5,Email,Australia,0
2024-06-01,P0001,Electronics,34,186.52,0.0,6341.68,4569.26,1772.42,Organic Search,United States,1
2024-06-02,P0001,Electronics,15,186.52,0.0,2797.8,2015.85,781.95,Paid Ads,United Kingdom,0
2024-06-03,P0001,Electronics,10,186.52,0.0,1865.2,1343.9,521.3,Direct,United States,0
2024-06-04,P0001,Electronics,32,186.52,0.0,5968.64,4300.48,1668.16,Paid Ads,United States,0
2024-06-05,P0001,Electronics,17,186.52,0.0,3170.84,2284.63,886.21,Social Media,United States,0
2024-06-06,P0001,Electronics,17,186.52,0.0,3170.84,2284.63,886.21,Direct,Australia,1
2024-06-07,P0001,Electronics,35,186.52,0.0,6528.2,4703.65,1824.55,Paid Ads,Germany,0
2024-06-08,P0001,Electronics,22,186.52,0.0,4103.44,2956.58,1146.86,Organic Search,Australia,0
2024-06-09,P0001,Electronics,37,186.52,0.0,6901.24,4972.43,1928.81,Social Media,United Kingdom,0
2024-06-10,P0001,Electronics,11,186.52,0.0,2051.72,1478.29,573.43,Organic Search,United States,0
2024-06-11,P0001,Electronics,43,186.52,0.0,8020.36,5778.77,2241.59,Organic Search,United States,0
2024-06-12,P0001,Electronics,23,186.52,0.0,4289.96,3090.97,1198.99,Direct,Canada,0
2024-06-13,P0001,Electronics,15,186.52,0.0,2797.8,2015.85,781.95,Paid Ads,Australia,1
2024-06-14,P0001,Electronics,21,186.52,0.0,3916.92,2822.19,1094.73,Organic Search,Canada,0
2024-06-15,P0001,Electronics,31,186.52,0.0,5782.12,4166.09,1616.03,Social Media,United States,0
2024-06-16,P0001,Electronics,28,186.52,0.0,5222.56,3762.92,1459.64,Organic Search,United States,0
2024-06-17,P0001,Electronics,37,186.52,0.0,6901.24,4972.43,1928.81,Organic Search,Australia,0
2024-06-18,P0001,Electronics,40,186.52,0.0,7460.8,5375.6,2085.2,Paid Ads,United States,0
2024-06-19,P0001,Electronics,23,177.19,5.0,4075.46,3090.97,984.49,Organic Search,United Kingdom,0
2024-06-20,P0001,Electronics,15,177.19,5.0,2657.91,2015.85,642.06,Email,Germany,0
2024-06-21,P0001,Electronics,30,186.52,0.0,5595.6,4031.7,1563.9,Organic Search,United Kingdom,0
2024-06-22,P0001,Electronics,43,186.52,0.0,8020.36,5778.77,2241.59,Organic Search,United Kingdom,0
2024-06-23,P0001,Electronics,18,167.87,10.0,3021.62,2419.02,602.6,Email,United States,0
2024-06-24,P0001,Electronics,13,186.52,0.0,2424.76,1747.07,677.69,Referral,United Kingdom,0
2024-06-25,P0001,Electronics,18,186.52,0.0,3357.36,2419.02,938.34,Paid Ads,United Kingdom,0
2024-06-26,P0001,Electronics,16,186.52,0.0,2984.32,2150.24,834.08,Paid Ads,Germany,0
2024-06-27,P0001,Electronics,28,186.52,0.0,5222.56,3762.92,1459.64,Organic Search,United Kingdom,0
2024-06-28,P0001,Electronics,16,186.52,0.0,2984.32,2150.24,834.08,Organic Search,United States,0
2024-06-29,P0001,Electronics,19,186.52,0.0,3543.88,2553.41,990.47,Paid Ads,United States,1
2024-06-30,P0001,Electronics,65,186.52,0.0,12123.8,8735.35,3388.45,Email,United States,1
2024-07-01,P0001,Electronics,14,186.52,0.0,2611.28,1881.46,729.82,Paid Ads,Australia,0
2024-07-02,P0001,Electronics,22,186.52,0.0,4103.44,2956.58,1146.86,Social Media,United States,0
2024-07-03,P0001,Electronics,37,186.52,0.0,6901.24,4972.43,1928.81,Direct,United States,0
2024-07-04,P0001,Electronics,37,186.52,0.0,6901.24,4972.43,1928.81,Organic Search,United States,0
2024-07-05,P0001,Electronics,19,186.52,0.0,3543.88,2553.41,990.47,Paid Ads,France,0
2024-07-06,P0001,Electronics,18,186.52,0.0,3357.36,2419.02,938.34,Social Media,United States,0
2024-07-07,P0001,Electronics,25,186.52,0.0,4663.0,3359.75,1303.25,Paid Ads,United States,0
2024-07-08,P0001,Electronics,18,186.52,0.0,3357.36,2419.02,938.34,Paid Ads,Canada,0
2024-07-09,P0001,Electronics,21,186.52,0.0,3916.92,2822.19,1094.73,Organic Search,United States,0
2024-07-10,P0001,Electronics,21,186.52,0.0,3916.92,2822.19,1094.73,Social Media,United Kingdom,0
2024-07-11,P0001,Electronics,23,186.52,0.0,4289.96,3090.97,1198.99,Paid Ads,Australia,0
2024-07-12,P0001,Electronics,23,186.52,0.0,4289.96,3090.97,1198.99,Email,United Kingdom,0
2024-07-13,P0001,Electronics,40,186.52,0.0,7460.8,5375.6,2085.2,Organic Search,Germany,0
2024-07-14,P0001,Electronics,25,186.52,0.0,4663.0,3359.75,1303.25,Email,Germany,0
2024-07-15,P0001,Electronics,26,186.52,0.0,4849.52,3494.14,1355.38,Organic Search,United States,0
2024-07-16,P0001,Electronics,16,186.52,0.0,2984.32,2150.24,834.08,Organic Search,United States,0
2024-07-17,P0001,Electronics,17,186.52,0.0,3170.84,2284.63,886.21,Paid Ads,United States,0
2024-07-18,P0001,Electronics,16,186.52,0.0,2984.32,2150.24,834.08,Email,Australia,0
2024-07-19,P0001,Electronics,42,186.52,0.0,7833.84,5644.38,2189.46,Organic Search,France,0
2024-07-20,P0001,Electronics,14,186.52,0.0,2611.28,1881.46,729.82,Email,United States,0
2024-07-21,P0001,Electronics,16,186.52,0.0,2984.32,2150.24,834.08,Email,Australia,0
2024-07-22,P0001,Electronics,17,177.19,5.0,3012.3,2284.63,727.67,Email,United States,0
2024-07-23,P0001,Electronics,29,186.52,0.0,5409.08,3897.31,1511.77,Organic Search,United States,0
2024-07-24,P0001,Electronics,27,186.52,0.0,5036.04,3628.53,1407.51,Social Media,United States,0
2024-07-25,P0001,Electronics,36,186.52,0.0,6714.72,4838.04,1876.68,Email,United States,0
2024-07-26,P0001,Electronics,25,186.52,0.0,4663.0,3359.75,1303.25,Email,France,0
2024-07-27,P0001,Electronics,20,186.52,0.0,3730.4,2687.8,1042.6,Direct,Australia,0
2024-07-28,P0001,Electronics,23,186.52,0.0,4289.96,3090.97,1198.99,Organic Search,United States,0
2024-07-29,P0001,Electronics,21,186.52,0.0,3916.92,2822.19,1094.73,Social Media,United States,1
2024-07-30,P0001,Electronics,21,158.54,15.0,3329.38,2822.19,507.19,Social Media,United Kingdom,0
2024-07-31,P0001,Electronics,18,158.54,15.0,2853.76,2419.02,434.74,Paid Ads,United States,0
2024-08-01,P0001,Electronics,20,186.52,0.0,3730.4,2687.8,1042.6,Organic Search,United Kingdom,0
2024-08-02,P0001,Electronics,22,186.52,0.0,4103.44,2956.58,1146.86,Organic Search,United Kingdom,0
2024-08-03,P0001,Electronics,35,186.52,0.0,6528.2,4703.65,1824.55,Email,United Kingdom,0
2024-08-04,P0001,Electronics,59,186.52,0.0,11004.68,7929.01,3075.67,Paid Ads,Germany,0
2024-08-05,P0001,Electronics,40,186.52,0.0,7460.8,5375.6,2085.2,Social Media,United States,0
2024-08-06,P0001,Electronics,54,158.54,15.0,8561.27,7257.06,1304.21,Organic Search,United States,0
2024-08-07,P0001,Electronics,60,186.52,0.0,11191.2,8063.4,3127.8,Organic Search,United Kingdom,0
2024-08-08,P0001,Electronics,69,186.52,0.0,12869.88,9272.91,3596.97,Email,United States,0
2024-08-09,P0001,Electronics,35,177.19,5.0,6201.79,4703.65,1498.14,Email,Canada,0
2024-08-10,P0001,Electronics,46,186.52,0.0,8579.92,6181.94,2397.98,Referral,United Kingdom,0
2024-08-11,P0001,Electronics,26,186.52,0.0,4849.52,3494.14,1355.38,Organic Search,France,0
2024-08-12,P0001,Electronics,35,186.52,0.0,6528.2,4703.65,1824.55,Paid Ads,United States,1
2024-08-13,P0001,Electronics,29,186.52,0.0,5409.08,3897.31,1511.77,Direct,Germany,0
2024-08-14,P0001,Electronics,38,186.52,0.0,7087.76,5106.82,1980.94,Social Media,Germany,0
2024-08-15,P0001,Electronics,28,186.52,0.0,5222.56,3762.92,1459.64,Referral,United States,0
2024-08-16,P0001,Electronics,60,186.52,0.0,11191.2,8063.4,3127.8,Referral,United States,0
2024-08-17,P0001,Electronics,37,158.54,15.0,5866.05,4972.43,893.62,Paid Ads,United Kingdom,0
